,department,proficiency_level,no_of_projects,manager_rating,promotion,project_score,hackerrank_score
2574,3,0.0,12,3,1,0.0,0.0
2575,0,0.0,19,1,0,47.0,8.0
2576,3,4.0,30,5,1,0.0,0.0
2577,3,8.0,30,5,1,0.0,0.0
2578,2,4.0,19,2,0,1.0,21.0
2579,2,7.0,19,2,0,1.0,21.0
2580,4,0.0,12,2,1,0.0,0.0
2581,3,1.0,20,2,1,84.0,75.0
2582,3,1.0,20,2,1,77.0,69.0
2583,3,1.0,20,2,1,46.0,49.0
2584,3,5.0,20,2,1,84.0,75.0
2585,3,5.0,20,2,1,77.0,69.0
2586,3,5.0,20,2,1,46.0,49.0
2587,3,8.0,20,2,1,84.0,75.0
2588,3,8.0,20,2,1,77.0,69.0
2589,3,8.0,20,2,1,46.0,49.0
2590,0,4.0,14,5,1,0.0,0.0
2591,0,1.0,14,5,1,0.0,0.0
2592,3,0.0,19,2,0,0.0,0.0
2593,1,0.0,18,3,1,92.0,78.0
2594,3,0.0,11,3,1,52.0,82.0
2595,3,0.0,11,3,1,54.0,53.0
2596,4,5.0,25,5,1,0.0,0.0
2597,3,0.0,18,3,1,76.0,82.0
2598,3,0.0,18,3,1,79.0,98.0
2599,1,4.0,29,4,1,82.0,65.0
2600,4,0.0,12,3,1,0.0,0.0
2601,2,2.0,30,2,1,92.0,71.0
2602,0,4.0,19,2,0,2.0,8.0
2603,0,4.0,19,2,0,5.0,6.0
2604,0,4.0,19,2,0,0.0,42.0
2605,0,5.0,19,2,0,2.0,8.0
2606,0,5.0,19,2,0,5.0,6.0
2607,0,5.0,19,2,0,0.0,42.0
2608,0,3.0,5,1,0,17.0,4.0
2609,3,0.0,22,1,0,25.0,48.0
2610,2,7.0,5,5,0,0.0,0.0
2611,4,0.0,25,2,1,78.0,65.0
2612,4,0.0,25,2,1,59.0,95.0
2613,1,0.0,20,4,1,0.0,0.0
2614,1,2.0,4,3,0,0.0,0.0
2615,1,1.0,4,3,0,0.0,0.0
2616,0,1.0,7,5,0,4.0,26.0
2617,0,1.0,7,5,0,13.0,41.0
2618,2,3.0,27,2,1,0.0,0.0
2619,2,6.0,27,2,1,0.0,0.0
2620,4,0.0,5,4,0,33.0,34.0
2621,4,0.0,5,4,0,44.0,9.0
2622,2,0.0,11,3,1,0.0,0.0
2623,1,3.0,3,4,1,0.0,0.0
2624,1,1.0,7,3,0,89.0,8.0
2625,1,1.0,7,3,0,27.0,2.0
2626,0,3.0,13,4,1,0.0,0.0
2627,4,4.0,8,3,1,79.0,89.0
2628,4,4.0,8,3,1,60.0,51.0
2629,4,4.0,8,3,1,89.0,81.0
2630,3,0.0,25,5,1,0.0,0.0
2631,2,0.0,5,2,0,50.0,7.0
2632,0,0.0,12,4,1,57.0,78.0
2633,0,0.0,12,4,1,51.0,93.0
2634,2,4.0,28,3,1,0.0,0.0
2635,3,3.0,3,2,0,0.0,0.0
2636,3,1.0,3,2,0,0.0,0.0
2637,1,4.0,25,5,1,0.0,0.0
2638,4,0.0,9,1,1,0.0,0.0
2639,4,8.0,3,5,1,0.0,0.0
2640,4,6.0,3,5,1,0.0,0.0
2641,4,5.0,3,5,1,0.0,0.0
2642,4,9.0,3,5,1,0.0,0.0
2643,3,0.0,29,3,1,83.0,67.0
2644,4,5.0,15,5,1,51.0,79.0
2645,4,3.0,15,5,1,51.0,79.0
2646,0,0.0,15,5,1,81.0,84.0
2647,2,0.0,19,5,1,97.0,57.0
2648,2,0.0,19,5,1,72.0,72.0
2649,3,1.0,20,5,1,45.0,74.0
2650,3,1.0,20,5,1,59.0,60.0
2651,4,4.0,2,2,0,0.0,0.0
2652,3,0.0,8,5,1,0.0,0.0
2653,1,3.0,19,2,1,53.0,77.0
2654,1,3.0,19,2,1,77.0,76.0
2655,1,3.0,19,2,1,66.0,62.0
2656,1,3.0,19,2,1,70.0,51.0
2657,1,3.0,19,2,1,66.0,57.0
2658,1,3.0,19,2,1,81.0,98.0
2659,1,5.0,10,2,0,0.0,0.0
2660,1,0.0,7,2,1,57.0,65.0
2661,1,0.0,7,2,1,75.0,89.0
2662,1,4.0,28,4,1,57.0,76.0
2663,1,0.0,21,1,0,32.0,46.0
2664,0,3.0,28,4,1,55.0,8.0
2665,0,3.0,28,4,1,90.0,63.0
2666,3,0.0,10,1,1,0.0,0.0
2667,2,1.0,23,4,1,91.0,57.0
2668,2,1.0,23,4,1,64.0,76.0
2669,2,5.0,23,4,1,91.0,57.0
2670,2,5.0,23,4,1,64.0,76.0
2671,2,5.0,23,4,1,91.0,57.0
2672,2,5.0,23,4,1,64.0,76.0
2673,2,3.0,23,4,1,91.0,57.0
2674,2,3.0,23,4,1,64.0,76.0
2675,4,9.0,28,1,1,53.0,51.0
2676,4,9.0,28,1,1,88.0,66.0
2677,1,0.0,19,5,1,58.0,54.0
2678,1,0.0,27,2,0,10.0,39.0
2679,1,0.0,27,3,1,53.0,53.0
2680,1,0.0,27,3,1,81.0,75.0
2681,1,0.0,27,3,1,93.0,99.0
2682,1,0.0,27,3,1,52.0,48.0
2683,2,0.0,9,1,0,0.0,0.0
2684,4,0.0,21,4,1,83.0,49.0
2685,3,0.0,17,4,1,0.0,0.0
2686,3,4.0,11,2,1,54.0,64.0
2687,0,2.0,10,5,1,71.0,58.0
2688,0,2.0,10,5,1,82.0,77.0
2689,0,2.0,10,5,1,91.0,59.0
2690,3,0.0,29,5,1,0.0,0.0
2691,2,0.0,23,5,1,100.0,86.0
2692,2,0.0,23,5,1,82.0,61.0
2693,0,6.0,29,2,0,45.0,33.0
2694,0,6.0,29,2,0,7.0,3.0
2695,2,0.0,14,2,0,11.0,8.0
2696,2,0.0,14,2,0,25.0,33.0
2697,2,6.0,19,4,1,55.0,75.0
2698,2,6.0,19,4,1,71.0,87.0
2699,2,6.0,19,4,1,66.0,100.0
2700,2,6.0,19,4,1,57.0,100.0
2701,0,5.0,5,4,0,0.0,0.0
2702,0,0.0,19,2,1,54.0,52.0
2703,2,0.0,20,5,1,0.0,0.0
2704,2,0.0,19,5,1,82.0,55.0
2705,1,2.0,18,2,0,0.0,0.0
2706,1,2.0,18,2,0,0.0,0.0
2707,3,0.0,9,5,1,0.0,0.0
2708,2,0.0,7,5,1,0.0,0.0
2709,3,0.0,25,2,0,87.0,39.0
2710,1,0.0,30,1,0,17.0,16.0
2711,3,0.0,22,5,1,80.0,65.0
2712,3,0.0,2,3,0,0.0,0.0
2713,0,1.0,22,2,0,0.0,0.0
2714,0,0.0,26,4,1,61.0,73.0
2715,0,0.0,26,4,1,85.0,52.0
2716,0,0.0,26,4,1,66.0,70.0
2717,0,0.0,26,4,1,65.0,56.0
2718,0,0.0,8,4,1,0.0,0.0
2719,0,0.0,2,1,1,0.0,0.0
2720,0,0.0,25,2,0,46.0,13.0
2721,2,0.0,29,5,1,0.0,0.0
2722,1,0.0,21,3,1,57.0,51.0
2723,1,0.0,21,3,1,83.0,56.0
2724,1,0.0,26,5,1,96.0,37.0
2725,1,2.0,19,3,1,0.0,0.0
2726,0,0.0,10,1,0,14.0,50.0
2727,4,0.0,6,5,1,75.0,57.0
2728,4,0.0,6,5,1,97.0,82.0
2729,0,0.0,19,4,1,0.0,0.0
2730,4,0.0,17,2,0,61.0,65.0
2731,0,0.0,24,5,1,72.0,52.0
2732,2,0.0,16,2,1,96.0,74.0
2733,4,0.0,16,2,0,49.0,48.0
2734,4,0.0,16,2,0,26.0,34.0
2735,3,0.0,23,5,1,77.0,62.0
2736,0,2.0,17,4,1,100.0,75.0
2737,0,2.0,17,4,1,68.0,75.0
2738,0,2.0,17,4,1,95.0,57.0
2739,0,5.0,17,4,1,100.0,75.0
2740,0,5.0,17,4,1,68.0,75.0
2741,0,5.0,17,4,1,95.0,57.0
2742,0,3.0,17,1,0,50.0,34.0
2743,0,3.0,17,1,0,23.0,42.0
2744,0,1.0,17,1,0,50.0,34.0
2745,0,1.0,17,1,0,23.0,42.0
2746,0,5.0,17,1,0,50.0,34.0
2747,0,5.0,17,1,0,23.0,42.0
2748,0,4.0,17,1,0,50.0,34.0
2749,0,4.0,17,1,0,23.0,42.0
2750,3,0.0,27,4,1,97.0,90.0
2751,3,0.0,27,4,1,69.0,64.0
2752,3,0.0,27,4,1,95.0,94.0
2753,1,2.0,14,5,1,0.0,0.0
2754,4,0.0,6,3,1,89.0,70.0
2755,4,0.0,6,3,1,96.0,11.0
2756,2,0.0,28,4,1,78.0,67.0
2757,3,6.0,6,3,0,79.0,79.0
2758,3,6.0,6,3,0,14.0,74.0
2759,3,6.0,6,3,0,60.0,57.0
2760,3,5.0,6,3,0,79.0,79.0
2761,3,5.0,6,3,0,14.0,74.0
2762,3,5.0,6,3,0,60.0,57.0
2763,1,3.0,29,3,1,0.0,0.0
2764,1,5.0,29,3,1,0.0,0.0
2765,0,5.0,1,3,0,0.0,0.0
2766,3,0.0,1,2,0,0.0,0.0
2767,2,3.0,28,1,0,0.0,0.0
2768,2,4.0,13,3,1,83.0,100.0
2769,2,2.0,13,3,1,83.0,100.0
2770,3,2.0,14,4,1,40.0,87.0
2771,3,2.0,14,4,1,88.0,80.0
2772,3,2.0,14,4,1,54.0,1.0
2773,3,1.0,14,4,1,40.0,87.0
2774,3,1.0,14,4,1,88.0,80.0
2775,3,1.0,14,4,1,54.0,1.0
2776,4,0.0,26,3,1,76.0,86.0
2777,1,9.0,26,2,0,0.0,0.0
2778,1,1.0,26,2,0,0.0,0.0
2779,1,4.0,26,2,0,0.0,0.0
2780,1,2.0,26,2,0,0.0,0.0
2781,3,0.0,8,1,0,14.0,39.0
2782,3,0.0,8,1,0,48.0,32.0
2783,2,0.0,1,2,1,0.0,0.0
2784,0,0.0,28,5,1,66.0,59.0
2785,1,1.0,12,4,1,0.0,0.0
2786,1,10.0,12,4,1,0.0,0.0
2787,0,4.0,19,3,1,0.0,0.0
2788,3,5.0,28,2,0,0.0,0.0
2789,0,6.0,28,2,0,42.0,7.0
2790,0,6.0,28,2,0,26.0,30.0
2791,0,6.0,28,2,0,31.0,34.0
2792,0,6.0,28,2,0,36.0,0.0
2793,0,6.0,28,2,0,30.0,4.0
2794,0,0.0,24,1,1,65.0,55.0
2795,4,5.0,11,5,1,0.0,0.0
2796,4,3.0,11,5,1,0.0,0.0
2797,1,0.0,13,2,0,0.0,0.0
2798,0,4.0,9,5,1,0.0,0.0
2799,1,0.0,11,1,0,13.0,20.0
2800,1,0.0,11,1,0,6.0,42.0
2801,1,0.0,11,1,0,37.0,16.0
2802,1,0.0,11,1,0,34.0,17.0
2803,2,4.0,28,5,1,0.0,0.0
2804,1,1.0,27,2,0,0.0,0.0
2805,3,2.0,8,5,1,57.0,80.0
2806,2,0.0,9,2,1,77.0,70.0
2807,2,0.0,9,2,1,86.0,94.0
2808,2,0.0,16,1,0,16.0,15.0
2809,0,0.0,18,4,1,96.0,75.0
2810,4,0.0,9,1,1,89.0,85.0
2811,0,4.0,17,1,1,58.0,68.0
2812,0,4.0,17,1,1,95.0,60.0
2813,0,4.0,17,1,1,97.0,82.0
2814,2,3.0,8,5,1,59.0,83.0
2815,2,3.0,8,5,1,59.0,55.0
2816,2,3.0,8,5,1,68.0,94.0
2817,0,4.0,18,2,0,30.0,38.0
2818,0,4.0,18,2,0,2.0,9.0
2819,0,4.0,18,2,0,0.0,39.0
2820,3,0.0,22,4,1,82.0,64.0
2821,2,4.0,30,2,0,0.0,0.0
2822,4,4.0,9,2,0,0.0,0.0
2823,0,1.0,19,1,1,0.0,0.0
2824,0,8.0,19,1,1,0.0,0.0
2825,3,2.0,10,3,1,66.0,54.0
2826,0,1.0,4,4,1,84.0,79.0
2827,0,1.0,4,4,1,87.0,96.0
2828,4,0.0,23,2,1,51.0,51.0
2829,4,0.0,23,2,1,97.0,57.0
2830,4,0.0,23,2,1,83.0,79.0
2831,4,0.0,23,2,1,68.0,65.0
2832,3,0.0,24,1,1,79.0,100.0
2833,1,0.0,23,3,1,89.0,88.0
2834,1,0.0,23,3,1,92.0,62.0
2835,1,1.0,17,1,1,59.0,53.0
2836,1,1.0,17,1,1,54.0,61.0
2837,1,2.0,17,1,1,59.0,53.0
2838,1,2.0,17,1,1,54.0,61.0
2839,1,6.0,22,2,0,0.0,0.0
2840,0,0.0,11,3,1,93.0,69.0
2841,0,0.0,11,3,1,74.0,96.0
2842,2,4.0,14,4,1,62.0,99.0
2843,2,4.0,14,4,1,71.0,95.0
2844,3,0.0,10,2,0,0.0,0.0
2845,1,4.0,16,1,1,0.0,0.0
2846,1,10.0,16,1,1,0.0,0.0
2847,4,3.0,30,3,1,72.0,71.0
2848,4,3.0,30,3,1,52.0,75.0
2849,0,1.0,24,4,1,96.0,59.0
2850,0,1.0,24,4,1,74.0,58.0
2851,3,0.0,11,5,1,58.0,55.0
2852,3,4.0,17,5,1,0.0,0.0
2853,3,1.0,17,5,1,0.0,0.0
2854,2,3.0,24,1,1,0.0,0.0
2855,2,2.0,24,1,1,0.0,0.0
2856,2,2.0,24,1,1,0.0,0.0
2857,2,3.0,24,1,1,0.0,0.0
2858,3,5.0,14,4,1,0.0,0.0
2859,1,0.0,5,2,1,0.0,0.0
2860,0,0.0,8,5,1,53.0,90.0
2861,0,0.0,8,5,1,99.0,95.0
2862,0,0.0,8,5,1,73.0,62.0
2863,4,0.0,12,3,1,67.0,93.0
2864,2,0.0,30,4,1,66.0,70.0
2865,2,0.0,30,4,1,84.0,98.0
2866,2,0.0,30,4,1,77.0,95.0
2867,2,0.0,30,4,1,96.0,68.0
2868,2,0.0,30,4,1,57.0,58.0
2869,0,0.0,23,3,1,76.0,55.0
2870,0,0.0,23,3,1,59.0,94.0
2871,0,0.0,23,3,1,93.0,60.0
2872,3,0.0,18,2,0,0.0,0.0
2873,0,4.0,25,1,1,0.0,0.0
2874,0,2.0,25,1,1,0.0,0.0
2875,3,5.0,9,1,0,8.0,28.0
2876,1,0.0,19,1,1,71.0,69.0
2877,1,0.0,19,1,1,55.0,51.0
2878,0,0.0,25,3,1,31.0,2.0
2879,3,9.0,26,3,1,63.0,77.0
2880,3,1.0,26,3,1,63.0,77.0
2881,2,0.0,18,4,1,0.0,0.0
2882,3,4.0,14,4,1,0.0,0.0
2883,3,5.0,14,4,1,0.0,0.0
2884,4,3.0,22,4,1,0.0,0.0
2885,3,3.0,24,2,0,13.0,5.0
2886,0,1.0,6,1,0,48.0,34.0
2887,0,1.0,6,1,0,13.0,13.0
2888,1,0.0,18,5,1,0.0,0.0
2889,0,3.0,7,3,1,83.0,96.0
2890,0,3.0,7,3,1,52.0,99.0
2891,4,0.0,2,2,1,98.0,78.0
2892,4,0.0,8,4,1,95.0,82.0
2893,4,0.0,8,4,1,59.0,60.0
2894,4,0.0,11,5,1,0.0,0.0
2895,3,0.0,19,5,1,85.0,51.0
2896,1,1.0,20,5,1,78.0,62.0
2897,0,0.0,26,3,1,56.0,51.0
2898,0,0.0,26,3,1,65.0,64.0
2899,0,2.0,25,1,0,43.0,19.0
2900,4,1.0,14,3,1,0.0,0.0
2901,4,9.0,14,3,1,0.0,0.0
2902,0,1.0,17,3,1,72.0,79.0
2903,0,1.0,17,3,1,93.0,85.0
2904,0,1.0,17,3,1,97.0,61.0
2905,1,0.0,10,4,1,54.0,75.0
2906,4,0.0,7,3,0,58.0,16.0
2907,4,0.0,7,3,0,9.0,10.0
2908,4,0.0,4,3,1,51.0,89.0
2909,3,0.0,1,1,0,8.0,33.0
2910,2,0.0,17,2,0,6.0,36.0
2911,2,0.0,27,2,0,20.0,2.0
2912,3,0.0,11,1,0,3.0,32.0
2913,3,0.0,11,1,0,49.0,5.0
2914,1,0.0,1,1,1,64.0,82.0
2915,1,0.0,1,1,1,78.0,70.0
2916,3,2.0,11,1,0,0.0,0.0
2917,0,0.0,22,3,1,0.0,0.0
2918,0,0.0,2,1,0,0.0,0.0
2919,2,0.0,19,4,1,86.0,90.0
2920,2,0.0,19,4,1,59.0,62.0
2921,2,0.0,19,4,1,100.0,76.0
2922,2,0.0,19,4,1,97.0,53.0
2923,4,0.0,15,3,1,64.0,76.0
2924,4,0.0,15,3,1,64.0,99.0
2925,4,0.0,15,3,1,56.0,73.0
2926,4,0.0,26,5,1,0.0,0.0
2927,0,0.0,5,2,1,64.0,75.0
2928,0,0.0,5,2,1,85.0,58.0
2929,1,0.0,16,2,0,0.0,0.0
2930,2,0.0,16,2,1,97.0,58.0
2931,0,0.0,17,2,1,100.0,85.0
2932,4,5.0,6,4,1,82.0,93.0
2933,0,9.0,20,3,1,45.0,66.0
2934,0,9.0,20,3,1,33.0,3.0
2935,0,9.0,20,3,1,90.0,79.0
2936,2,10.0,9,5,1,0.0,0.0
2937,2,5.0,9,5,1,0.0,0.0
2938,0,2.0,20,2,0,0.0,0.0
2939,3,0.0,22,1,1,90.0,77.0
2940,3,0.0,22,1,1,92.0,93.0
2941,2,4.0,11,3,1,88.0,51.0
2942,2,4.0,11,3,1,52.0,99.0
2943,4,0.0,13,4,1,0.0,0.0
2944,0,0.0,2,1,0,28.0,50.0
2945,0,0.0,2,1,0,14.0,49.0
2946,0,0.0,2,1,0,34.0,46.0
2947,4,0.0,27,4,1,0.0,0.0
2948,1,2.0,21,2,0,23.0,39.0
2949,2,2.0,21,4,1,65.0,60.0
2950,2,4.0,21,4,1,65.0,60.0
2951,2,0.0,3,1,1,88.0,91.0
2952,2,4.0,7,3,0,0.0,0.0
2953,4,0.0,12,3,1,83.0,93.0
2954,4,0.0,12,3,1,91.0,51.0
2955,1,3.0,29,4,1,0.0,0.0
2956,2,0.0,14,3,1,67.0,91.0
2957,2,0.0,14,3,1,70.0,68.0
2958,2,0.0,14,3,1,92.0,78.0
2959,2,0.0,14,3,1,64.0,64.0
2960,4,0.0,20,2,1,0.0,0.0
2961,0,5.0,18,1,0,0.0,0.0
2962,2,0.0,25,4,1,0.0,0.0
2963,4,7.0,1,4,1,58.0,96.0
2964,4,8.0,1,4,1,58.0,96.0
2965,2,0.0,6,5,1,96.0,88.0
2966,3,0.0,7,4,1,0.0,0.0
2967,4,0.0,2,1,0,31.0,17.0
2968,4,0.0,2,1,0,23.0,31.0
2969,2,0.0,18,1,0,58.0,48.0
2970,2,0.0,6,1,0,14.0,9.0
2971,2,0.0,6,1,0,18.0,15.0
2972,4,1.0,14,3,1,0.0,0.0
2973,2,0.0,9,3,1,61.0,63.0
2974,0,0.0,21,1,1,0.0,0.0
2975,4,0.0,11,3,1,88.0,93.0
2976,4,0.0,11,3,1,67.0,96.0
2977,4,0.0,11,3,1,65.0,64.0
2978,0,0.0,4,1,1,80.0,68.0
2979,2,1.0,30,3,1,94.0,68.0
2980,3,0.0,16,1,1,0.0,0.0
2981,4,4.0,1,1,0,0.0,0.0
2982,3,0.0,19,2,0,23.0,49.0
2983,0,0.0,14,3,1,75.0,60.0
2984,1,0.0,4,5,0,34.0,13.0
2985,4,0.0,20,2,0,17.0,37.0
2986,1,0.0,7,5,0,14.0,2.0
2987,0,5.0,16,3,1,51.0,84.0
2988,0,2.0,16,3,1,51.0,84.0
2989,1,4.0,30,4,1,0.0,0.0
2990,1,4.0,30,4,1,0.0,0.0
2991,0,0.0,3,4,1,0.0,0.0
2992,0,1.0,15,3,1,93.0,75.0
2993,1,0.0,6,3,1,58.0,96.0
2994,1,0.0,14,4,1,0.0,0.0
2995,3,0.0,30,1,0,36.0,37.0
2996,3,0.0,30,1,0,29.0,5.0
2997,3,0.0,30,1,0,42.0,36.0
2998,3,0.0,30,1,0,68.0,88.0
2999,3,0.0,15,1,1,0.0,0.0
3000,3,5.0,4,1,0,4.0,21.0
3001,3,5.0,4,1,0,5.0,22.0
3002,3,5.0,4,1,0,4.0,21.0
3003,3,5.0,4,1,0,5.0,22.0
3004,4,1.0,28,2,0,0.0,0.0
3005,4,2.0,28,2,0,0.0,0.0
3006,0,4.0,4,4,0,21.0,23.0
3007,0,4.0,4,4,0,35.0,31.0
3008,4,0.0,17,4,1,81.0,79.0
3009,4,0.0,17,4,1,71.0,63.0
3010,3,0.0,18,2,1,0.0,0.0
3011,4,0.0,23,5,1,78.0,95.0
3012,0,0.0,21,1,1,64.0,84.0
3013,2,0.0,15,2,1,95.0,20.0
3014,0,4.0,19,3,1,55.0,91.0
3015,0,4.0,19,3,1,71.0,93.0
3016,0,4.0,19,3,1,75.0,90.0
3017,0,2.0,19,3,1,55.0,91.0
3018,0,2.0,19,3,1,71.0,93.0
3019,0,2.0,19,3,1,75.0,90.0
3020,2,0.0,23,3,1,56.0,81.0
3021,4,0.0,15,2,0,0.0,0.0
3022,4,3.0,24,4,1,92.0,91.0
3023,0,2.0,18,4,1,55.0,60.0
3024,1,2.0,15,2,0,47.0,38.0
3025,1,2.0,15,2,0,48.0,30.0
3026,2,0.0,25,4,1,0.0,0.0
3027,0,0.0,16,4,1,55.0,74.0
3028,2,5.0,29,3,1,0.0,0.0
3029,2,5.0,29,3,1,0.0,0.0
3030,4,0.0,23,2,0,0.0,0.0
3031,1,0.0,12,2,0,0.0,0.0
3032,2,0.0,23,1,1,0.0,0.0
3033,4,0.0,7,1,1,61.0,73.0
3034,4,0.0,7,1,1,52.0,99.0
3035,4,0.0,7,1,1,53.0,58.0
3036,3,0.0,27,1,1,0.0,0.0
3037,0,5.0,2,4,1,68.0,65.0
3038,4,0.0,8,2,0,7.0,6.0
3039,4,0.0,8,2,0,23.0,94.0
3040,1,0.0,30,1,1,85.0,94.0
3041,1,0.0,30,1,1,62.0,63.0
3042,2,0.0,11,3,1,89.0,96.0
3043,1,9.0,16,2,0,37.0,9.0
3044,1,5.0,16,2,0,37.0,9.0
3045,0,0.0,4,1,1,0.0,0.0
3046,0,2.0,20,1,0,14.0,28.0
3047,3,4.0,2,5,1,0.0,0.0
3048,3,2.0,2,5,1,0.0,0.0
3049,4,2.0,22,1,0,0.0,0.0
3050,4,0.0,13,5,1,84.0,95.0
3051,0,5.0,20,3,1,59.0,94.0
3052,4,2.0,25,4,1,98.0,87.0
3053,4,2.0,25,4,1,92.0,79.0
3054,2,2.0,19,2,1,87.0,99.0
3055,2,2.0,19,2,1,75.0,79.0
3056,2,1.0,19,2,1,87.0,99.0
3057,2,1.0,19,2,1,75.0,79.0
3058,4,0.0,6,4,1,0.0,0.0
3059,2,2.0,12,4,1,75.0,76.0
3060,2,2.0,12,4,1,61.0,100.0
3061,1,4.0,16,5,1,78.0,78.0
3062,0,3.0,2,5,1,53.0,79.0
3063,0,3.0,2,5,1,80.0,87.0
3064,0,3.0,2,5,1,85.0,57.0
3065,0,8.0,2,5,1,53.0,79.0
3066,0,8.0,2,5,1,80.0,87.0
3067,0,8.0,2,5,1,85.0,57.0
3068,2,0.0,3,4,1,57.0,70.0
3069,2,3.0,10,2,1,73.0,68.0
3070,2,2.0,14,5,1,53.0,61.0
3071,0,2.0,29,5,1,0.0,0.0
3072,4,9.0,6,4,0,5.0,7.0
3073,4,0.0,6,1,0,85.0,69.0
3074,3,3.0,6,5,0,0.0,0.0
3075,3,0.0,27,5,1,0.0,0.0
3076,3,0.0,16,3,1,0.0,0.0
3077,2,1.0,5,5,1,86.0,57.0
3078,3,2.0,29,4,1,0.0,0.0
3079,4,0.0,14,3,1,95.0,70.0
3080,4,0.0,14,3,1,57.0,53.0
3081,1,8.0,22,5,1,54.0,88.0
3082,1,8.0,22,5,1,74.0,85.0
3083,4,0.0,27,3,1,61.0,76.0
3084,0,5.0,29,1,1,0.0,0.0
3085,0,4.0,29,1,1,0.0,0.0
3086,4,5.0,2,2,0,0.0,0.0
3087,4,6.0,2,2,0,0.0,0.0
3088,0,0.0,5,3,0,36.0,34.0
3089,0,0.0,5,3,0,7.0,17.0
3090,0,0.0,5,3,0,18.0,10.0
3091,3,0.0,6,2,0,18.0,22.0
3092,0,0.0,24,2,1,98.0,63.0
3093,0,0.0,24,2,1,61.0,98.0
3094,1,0.0,18,4,1,0.0,0.0
3095,2,4.0,9,2,0,0.0,0.0
3096,2,4.0,9,2,0,0.0,0.0
3097,4,0.0,7,5,0,18.0,15.0
3098,4,0.0,7,5,0,38.0,37.0
3099,0,0.0,12,4,1,78.0,60.0
3100,0,0.0,12,4,1,38.0,66.0
3101,0,0.0,18,3,1,45.0,93.0
3102,0,1.0,30,4,1,0.0,0.0
3103,1,0.0,23,4,1,95.0,54.0
3104,3,3.0,25,2,0,14.0,39.0
3105,3,3.0,25,2,0,10.0,36.0
3106,3,3.0,25,2,0,14.0,39.0
3107,3,3.0,25,2,0,10.0,36.0
3108,1,5.0,4,3,1,57.0,26.0
3109,1,5.0,4,3,1,73.0,97.0
3110,4,0.0,27,2,1,55.0,89.0
3111,2,2.0,6,5,1,0.0,0.0
3112,1,0.0,16,2,1,46.0,9.0
3113,2,0.0,24,5,1,69.0,54.0
3114,1,0.0,28,4,1,0.0,0.0
3115,3,0.0,29,5,1,75.0,54.0
3116,3,0.0,29,5,1,71.0,52.0
3117,3,0.0,20,3,1,88.0,59.0
3118,3,0.0,20,3,1,82.0,72.0
3119,3,0.0,20,3,1,84.0,70.0
3120,2,4.0,12,2,1,0.0,0.0
3121,2,4.0,12,2,1,0.0,0.0
3122,2,0.0,14,1,0,48.0,26.0
3123,2,0.0,14,1,0,41.0,36.0
3124,2,2.0,16,4,1,0.0,0.0
3125,2,4.0,16,4,1,0.0,0.0
3126,4,4.0,15,2,1,0.0,0.0
3127,0,0.0,26,4,1,79.0,58.0
3128,0,0.0,26,4,1,100.0,66.0
3129,0,0.0,16,1,1,0.0,0.0
3130,3,3.0,17,2,0,40.0,7.0
3131,3,3.0,17,2,0,18.0,28.0
3132,3,3.0,17,2,0,28.0,15.0
3133,3,3.0,17,2,0,11.0,36.0
3134,3,3.0,17,2,0,7.0,24.0
3135,1,0.0,25,3,1,72.0,70.0
3136,1,0.0,25,3,1,83.0,87.0
3137,0,0.0,22,1,1,84.0,53.0
3138,0,0.0,22,1,1,59.0,90.0
3139,0,0.0,22,1,1,76.0,86.0
3140,0,2.0,27,2,1,75.0,58.0
3141,0,2.0,27,2,1,86.0,62.0
3142,3,0.0,21,3,1,52.0,57.0
3143,3,0.0,21,3,1,90.0,66.0
3144,2,0.0,6,1,1,0.0,0.0
3145,1,1.0,8,5,1,75.0,74.0
3146,1,1.0,8,5,1,60.0,63.0
3147,0,4.0,24,5,1,55.0,70.0
3148,0,4.0,24,5,1,84.0,98.0
3149,0,1.0,24,5,1,55.0,70.0
3150,0,1.0,24,5,1,84.0,98.0
3151,2,3.0,25,3,1,0.0,0.0
3152,0,0.0,20,4,1,80.0,86.0
3153,4,5.0,5,1,1,89.0,85.0
3154,4,5.0,5,1,1,75.0,68.0
3155,1,0.0,21,4,1,93.0,80.0
3156,1,0.0,21,4,1,54.0,63.0
3157,2,1.0,10,4,1,0.0,0.0
3158,2,3.0,10,4,1,0.0,0.0
3159,3,0.0,21,1,1,70.0,83.0
3160,3,0.0,21,1,1,55.0,89.0
3161,3,0.0,21,1,1,86.0,83.0
3162,0,5.0,30,3,1,63.0,85.0
3163,0,5.0,30,3,1,93.0,98.0
3164,0,5.0,30,3,1,17.0,31.0
3165,4,0.0,22,2,0,34.0,23.0
3166,2,0.0,21,1,0,0.0,0.0
3167,0,0.0,23,3,1,0.0,0.0
3168,2,3.0,7,5,1,53.0,100.0
3169,3,0.0,27,4,1,39.0,28.0
3170,3,0.0,27,4,1,92.0,60.0
3171,2,0.0,18,3,1,0.0,0.0
3172,4,3.0,24,2,1,62.0,81.0
3173,0,4.0,12,3,1,80.0,35.0
3174,3,0.0,8,3,1,0.0,0.0
3175,2,3.0,28,4,1,53.0,62.0
3176,2,5.0,28,4,1,53.0,62.0
3177,0,0.0,24,2,1,56.0,86.0
3178,1,4.0,21,4,1,0.0,0.0
3179,1,3.0,21,4,1,0.0,0.0
3180,1,10.0,21,4,1,0.0,0.0
